No,genre,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
259,Gospel,5,0.37,0.553,3,-6.112,0,0.0294,0.057,1.84E-06,0.0917,0.114,110.657,333903
260,Gospel,5,0.55,0.442,0,-5.708,1,0.0313,0.573,0,0.138,0.248,123.744,386560
261,Gospel,5,0.45,0.494,1,-6.311,1,0.0287,0.252,0,0.666,0.158,146.947,297680
262,Gospel,5,0.517,0.613,3,-5.804,1,0.031,0.65,0,0.281,0.387,134.002,297726
263,Gospel,5,0.362,0.685,9,-6.53,1,0.0535,0.0155,0,0.569,0.161,113.023,498427
264,Gospel,5,0.431,0.382,6,-8.367,0,0.0308,0.615,0.00164,0.16,0.0576,129.857,360188
265,Gospel,5,0.463,0.457,0,-7.034,1,0.0322,0.379,0,0.289,0.167,113.897,271209
266,Gospel,5,0.283,0.506,4,-8.891,1,0.0368,0.185,0,0.23,0.186,139.304,578926
267,Gospel,5,0.483,0.568,7,-8.57,1,0.0392,0.127,0,0.12,0.0807,129.988,398563
268,Gospel,5,0.481,0.462,9,-8.316,1,0.0307,0.0794,0.000459,0.141,0.0944,136.131,342960
269,Gospel,5,0.473,0.445,4,-9.815,1,0.0372,0.168,1.43E-06,0.221,0.192,130.001,429332
270,Gospel,5,0.294,0.67,6,-6.511,1,0.0403,0.0102,0,0.202,0.211,141.688,436613
271,Gospel,5,0.312,0.451,2,-7.388,1,0.0336,0.275,0,0.439,0.179,125.103,495013
272,Gospel,5,0.552,0.479,9,-6.889,1,0.0263,0.418,0,0.0963,0.242,131.921,315587
273,Gospel,5,0.304,0.406,0,-10.13,0,0.0314,0.141,2.07E-06,0.175,0.147,136.122,465885
274,Gospel,5,0.382,0.623,4,-6.085,1,0.0328,0.138,0,0.487,0.173,84.902,431080
275,Gospel,5,0.492,0.435,4,-8.633,0,0.0292,0.107,0,0.948,0.11,139.989,411000
276,Gospel,5,0.54,0.833,6,-4.432,1,0.0453,0.0363,0,0.952,0.151,115.983,325200
277,Gospel,5,0.427,0.614,2,-6.674,1,0.0277,0.136,1.99E-06,0.744,0.13,144.061,310067
278,Gospel,5,0.327,0.731,8,-5.821,1,0.0398,0.322,8.66E-06,0.267,0.0792,132.76,562388
279,Gospel,5,0.532,0.749,0,-6.712,1,0.0284,0.00352,0.00237,0.731,0.204,113.971,365093
280,Gospel,5,0.489,0.46,9,-8.181,1,0.0289,0.491,0,0.6,0.239,139.745,368347
281,Gospel,5,0.613,0.473,7,-6.548,1,0.0305,0.124,0,0.0842,0.157,129.788,420977
282,Gospel,5,0.441,0.573,0,-7.924,1,0.0311,0.017,1.23E-06,0.707,0.118,131.042,447843
283,Gospel,5,0.628,0.535,4,-7.541,1,0.0412,0.548,0,0.0875,0.19,131.961,235173
284,Gospel,5,0.279,0.597,2,-6.269,0,0.0398,0.405,0,0.697,0.365,140.192,399244
285,Gospel,5,0.484,0.388,7,-11.161,1,0.0478,0.775,0,0.752,0.289,119.78,240707
286,Gospel,5,0.519,0.613,6,-8.715,0,0.037,0.242,0,0.129,0.268,125.009,360500
287,Gospel,5,0.426,0.618,4,-7.159,1,0.0396,0.625,5.55E-06,0.484,0.209,135.963,513960
288,Gospel,5,0.433,0.446,0,-9.076,1,0.0306,0.128,3.18E-05,0.621,0.101,114.979,499360
289,Gospel,5,0.315,0.607,11,-6.879,1,0.0372,0.439,1.73E-06,0.705,0.177,143.538,507213
290,Gospel,5,0.361,0.468,7,-8.037,1,0.0301,0.149,0.00207,0.117,0.0972,143.892,404667
291,Gospel,5,0.333,0.377,10,-9.522,1,0.0289,0.553,0,0.0978,0.214,154.61,307742
292,Gospel,5,0.512,0.32,8,-9.227,0,0.0313,0.586,0,0.113,0.131,132.149,314640
293,Gospel,5,0.557,0.639,3,-6.181,1,0.0329,0.569,0,0.216,0.446,131.915,224560
294,Gospel,5,0.498,0.644,9,-6.284,1,0.0339,0.0368,0,0.683,0.209,128.146,471733
295,Gospel,5,0.419,0.576,4,-6.402,1,0.0339,0.427,0,0.318,0.408,131.594,426747
296,Gospel,5,0.454,0.444,1,-7.74,0,0.0271,0.438,0,0.956,0.168,138.033,349267
297,Gospel,5,0.52,0.474,11,-7.357,1,0.0259,0.72,0,0.384,0.264,88.029,261178
298,Gospel,5,0.34,0.592,8,-4.87,1,0.0319,0.315,0,0.416,0.255,135.899,284862
299,Gospel,5,0.433,0.269,0,-9.261,1,0.04,0.824,0,0.11,0.354,120.225,259853
300,Gospel,5,0.473,0.304,4,-13.385,1,0.0781,0.834,0,0.607,0.293,103.642,277680
301,Hip Hop,6,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,270587
302,Hip Hop,6,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507
303,Hip Hop,6,0.889,0.816,9,-4.67,1,0.247,0.472,0,0.204,0.777,96.056,302693
304,Hip Hop,6,0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,252187
305,Hip Hop,6,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,161507
306,Hip Hop,6,0.778,0.578,9,-7.22,0,0.274,0.432,0,0.138,0.758,84.487,252747
307,Hip Hop,6,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000
308,Hip Hop,6,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387
309,Hip Hop,6,0.849,0.521,11,-12.999,0,0.216,0.304,1.65E-06,0.115,0.763,95.265,248867
310,Hip Hop,6,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267
311,Hip Hop,6,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37E-06,0.287,0.749,95.201,217440
312,Hip Hop,6,0.813,0.703,11,-5.077,0,0.268,0.125,1.26E-06,0.237,0.241,94.828,224533
313,Hip Hop,6,0.834,0.878,8,-9.484,1,0.15,0.0461,0,0.334,0.418,102.848,258688
314,Hip Hop,6,0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,84.099,293973
315,Hip Hop,6,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493
316,Hip Hop,6,0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,229827
317,Hip Hop,6,0.873,0.719,1,-5.948,1,0.248,0.03,0,0.333,0.858,93.281,307773
318,Hip Hop,6,0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.163,0.621,133.974,222293
319,Hip Hop,6,0.724,0.853,11,-3.895,0,0.283,0.0164,0,0.65,0.775,170.51,332733
320,Hip Hop,6,0.934,0.735,1,-6.668,1,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107
321,Hip Hop,6,0.859,0.75,8,-8.325,0,0.303,0.0193,0,0.0538,0.857,98.691,345717
322,Hip Hop,6,0.875,0.658,0,-3.641,1,0.359,0.275,0,0.122,0.661,92.039,274093
323,Hip Hop,6,0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.387,79.974,240693
324,Hip Hop,6,0.826,0.566,10,-10.747,0,0.31,0.197,0,0.356,0.653,99.13,216133
325,Hip Hop,6,0.785,0.479,3,-10.247,1,0.362,0.0417,3.50E-05,0.334,0.727,87.691,339893
326,Hip Hop,6,0.692,0.833,7,-3.974,1,0.0492,0.000136,1.98E-05,0.515,0.692,96.814,246320
327,Hip Hop,6,0.828,0.686,11,-5.689,0,0.218,0.273,0,0.524,0.617,91.713,319373
328,Hip Hop,6,0.777,0.957,11,-3.201,0,0.318,0.18,0,0.296,0.543,105.755,313053
329,Hip Hop,6,0.803,0.784,11,-5.97,0,0.198,0.0012,0.000161,0.0794,0.801,90.185,296907
330,Hip Hop,6,0.6,0.706,10,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,253533
331,Hip Hop,6,0.886,0.512,10,-11.825,0,0.237,0.207,0,0.0991,0.454,93.997,308733
332,Hip Hop,6,0.678,0.794,10,-6.186,0,0.14,0.274,1.68E-06,0.124,0.54,87.374,290573
333,Hip Hop,6,0.894,0.698,6,-8.264,0,0.275,0.0279,3.56E-06,0.329,0.695,98.104,336917
334,Hip Hop,6,0.772,0.821,11,-0.14,0,0.25,0.223,0,0.148,0.77,91.921,244200
335,Hip Hop,6,0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773
336,Hip Hop,6,0.843,0.7,9,-3.249,0,0.26,0.127,0,0.876,0.675,95.05,293053
337,Hip Hop,6,0.797,0.852,0,-2.234,1,0.172,0.0432,3.97E-06,0.409,0.674,95.416,330760
338,Hip Hop,6,0.906,0.775,2,-5.775,1,0.268,0.0831,2.74E-05,0.15,0.838,100.054,221373
339,Hip Hop,6,0.817,0.552,8,-10.8,0,0.386,0.032,7.17E-06,0.826,0.808,102.011,291067
340,Hip Hop,6,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28E-05,0.383,0.485,178.422,234093
341,Hip Hop,6,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.10E-06,0.203,0.904,104.536,257400
342,Hip Hop,6,0.836,0.484,2,-7.332,1,0.327,0.0454,0,0.0557,0.839,95.941,222933
343,Hip Hop,6,0.801,0.699,11,-8.18,0,0.279,0.00575,0,0.146,0.655,94.605,238467
344,Hip Hop,6,0.771,0.912,1,-5.06,1,0.141,0.0136,1.38E-06,0.0632,0.616,92.516,302200
345,Hip Hop,6,0.787,0.671,1,-5.308,0,0.0904,0.00132,0,0.0783,0.637,81.897,242107
346,Hip Hop,6,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43E-06,0.0519,0.523,93.908,282373
347,Hip Hop,6,0.756,0.53,7,-9.639,1,0.142,0.00138,0.00701,0.323,0.524,79.855,274307
348,Hip Hop,6,0.804,0.443,6,-10.268,0,0.134,0.0312,0.0225,0.112,0.58,92.035,203027
349,Hip Hop,6,0.711,0.62,11,-10.174,0,0.212,0.0175,0,0.134,0.805,179.817,217627
350,Hip Hop,6,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35E-06,0.0368,0.848,84.722,249480
351,Jazz,7,0.376,0.0222,11,-26.348,1,0.0563,0.995,0.936,0.124,0.229,72.772,187399
352,Jazz,7,0.497,0.409,5,-14.42,0,0.0333,0.012,0.802,0.113,0.168,170.046,121419
353,Jazz,7,0.597,0.304,10,-13.681,1,0.0299,0.908,0.898,0.141,0.434,139.688,175959
354,Jazz,7,0.664,0.12,10,-16.577,1,0.0431,0.981,0.922,0.113,0.274,119.744,223000
355,Jazz,7,0.302,0.0134,10,-27.372,1,0.0418,0.991,0.925,0.129,0.433,85.572,139052
356,Jazz,7,0.483,0.193,1,-16.57,0,0.0344,0.933,0.95,0.101,0.205,85.137,202147
357,Jazz,7,0.72,0.302,1,-17.8,1,0.0363,0.954,0.937,0.0995,0.535,117.881,218910
358,Jazz,7,0.372,0.168,5,-22.966,1,0.0319,0.738,0.729,0.0917,0.195,96.074,465133
359,Jazz,7,0.457,0.102,5,-20.175,0,0.04,0.977,0.858,0.108,0.199,114.279,243334
360,Jazz,7,0.794,0.325,4,-12.578,0,0.0499,0.581,0.000544,0.306,0.314,100.014,243451
361,Jazz,7,0.536,0.0572,5,-21.435,0,0.0452,0.973,0.919,0.115,0.178,137.15,240960
362,Jazz,7,0.484,0.17,0,-15.033,0,0.0358,0.927,0.911,0.112,0.164,107.194,337986
363,Jazz,7,0.351,0.244,9,-10.019,1,0.0318,0.977,0.0749,0.107,0.31,68.92,223908
364,Jazz,7,0.576,0.328,5,-10.995,1,0.0367,0.95,0.795,0.106,0.231,117.239,377500
365,Jazz,7,0.316,0.0105,6,-22.864,1,0.0385,0.992,0.864,0.09,0.176,66.492,228513
366,Jazz,7,0.495,0.359,7,-8.175,0,0.0299,0.85,0.684,0.102,0.296,102.423,137317
367,Jazz,7,0.747,0.476,4,-10.945,1,0.0577,0.772,0.183,0.321,0.664,149.89,149954
368,Jazz,7,0.411,0.449,9,-15.659,0,0.0318,0.548,0.609,0.0814,0.579,144,250000
369,Jazz,7,0.493,0.297,4,-18.663,0,0.0335,0.892,0.964,0.11,0.525,125.543,279000
370,Jazz,7,0.373,0.183,5,-18.031,0,0.0356,0.922,0.8,0.0934,0.144,185.057,316098
371,Jazz,7,0.646,0.237,4,-13.886,0,0.0601,0.828,0.845,0.0961,0.537,85.199,185747
372,Jazz,7,0.386,0.106,0,-19.209,0,0.0308,0.977,0.941,0.121,0.16,101.784,301500
373,Jazz,7,0.578,0.0801,8,-20.314,1,0.0501,0.966,0.539,0.106,0.0747,105.706,242067
374,Jazz,7,0.397,0.287,7,-16.476,1,0.0346,0.624,0.663,0.0614,0.321,83.015,236000
375,Jazz,7,0.812,0.358,5,-9.313,1,0.0482,0.886,0.901,0.158,0.688,120.006,219750
376,Jazz,7,0.446,0.188,7,-17.215,0,0.0303,0.786,0.0916,0.104,0.0988,107.147,258227
377,Jazz,7,0.485,0.0422,9,-21.347,0,0.0345,0.96,0.869,0.0954,0.246,80.473,213893
378,Jazz,7,0.402,0.647,5,-12.533,1,0.0341,0.353,0.00124,0.284,0.792,96.064,205453
379,Jazz,7,0.732,0.226,1,-15.145,0,0.0452,0.562,0.866,0.0752,0.181,85.289,151901
380,Jazz,7,0.518,0.0493,9,-26.565,0,0.0346,0.9,0.879,0.349,0.16,61.908,375094
381,Jazz,7,0.664,0.233,7,-20.362,0,0.0488,0.397,0.775,0.0801,0.876,143.914,200867
382,Jazz,7,0.423,0.22,0,-13.499,0,0.0298,0.949,0.854,0.12,0.152,107.595,438625
383,Jazz,7,0.431,0.174,0,-19.689,1,0.0373,0.936,0.897,0.109,0.108,107.63,301595
384,Jazz,7,0.487,0.12,10,-20.964,1,0.04,0.892,0.853,0.0996,0.131,56.822,314763
385,Jazz,7,0.754,0.148,5,-17.648,1,0.0554,0.922,0.328,0.107,0.412,120.895,219000
386,Jazz,7,0.397,0.217,7,-16.94,0,0.03,0.905,0.23,0.083,0.169,61.49,343750
387,Jazz,7,0.403,0.13,2,-14.665,1,0.0374,0.969,0.804,0.125,0.0904,137.726,365880
388,Jazz,7,0.518,0.128,0,-17.5,1,0.0335,0.939,0.912,0.115,0.118,115.794,318879
389,Jazz,7,0.559,0.2,0,-17.49,0,0.0372,0.945,0.505,0.121,0.305,124.408,352250
390,Jazz,7,0.521,0.0362,0,-18.862,0,0.0597,0.995,0.959,0.14,0.105,62.649,134670
391,Jazz,7,0.503,0.179,7,-18.691,0,0.0545,0.742,0.915,0.126,0.667,167.594,216500
392,Jazz,7,0.542,0.101,0,-17.675,1,0.0457,0.988,0.944,0.0936,0.44,73.782,182253
393,Jazz,7,0.553,0.332,7,-8.588,0,0.0324,0.896,0.595,0.353,0.4,119.511,190963
394,Jazz,7,0.515,0.184,0,-16.969,1,0.0426,0.858,0.18,0.12,0.218,122.744,381051
395,Jazz,7,0.519,0.151,5,-20.193,0,0.0412,0.977,0.952,0.0972,0.342,141.725,190598
396,Jazz,7,0.76,0.207,8,-14.373,1,0.033,0.748,0.85,0.135,0.284,85.257,137957
397,Jazz,7,0.445,0.144,1,-17.051,1,0.0367,0.929,0.664,0.164,0.206,138.898,304293
398,Jazz,7,0.563,0.209,5,-17.847,1,0.0389,0.858,0.0654,0.121,0.764,137.327,202500
399,Jazz,7,0.358,0.0482,11,-18.887,1,0.0452,0.994,0.941,0.109,0.366,74.878,170496
400,Jazz,7,0.652,0.796,8,-9.88,1,0.0349,0.447,0.876,0.079,0.756,90.013,224627
401,Metal,8,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,284120
402,Metal,8,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,515387
403,Metal,8,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120
404,Metal,8,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733
405,Metal,8,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613
406,Metal,8,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,243533
407,Metal,8,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267
408,Metal,8,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,392600
409,Metal,8,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733
410,Metal,8,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89E-06,0.106,0.941,89.954,279213
411,Metal,8,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,165907
412,Metal,8,0.556,0.981,1,-2.688,0,0.128,0.00662,0,0.218,0.716,101.423,255467
413,Metal,8,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,365827
414,Metal,8,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44E-06,0.886,0.348,134.724,278600
415,Metal,8,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,319267
416,Metal,8,0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,309973
417,Metal,8,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,264800
418,Metal,8,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,438120
419,Metal,8,0.512,0.996,2,-2.1,1,0.114,5.63E-05,0.000167,0.347,0.0601,130.931,220880
420,Metal,8,0.429,0.631,4,-11.514,0,0.0769,7.85E-05,0.00411,0.175,0.376,162.734,168440
421,Metal,8,0.325,0.885,9,-10.661,1,0.0904,0.0242,0.00432,0.735,0.482,163.578,259760
422,Metal,8,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
423,Metal,8,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35E-06,0.159,0.491,164.019,153840
424,Metal,8,0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,414720
425,Metal,8,0.248,0.988,2,-3.74,1,0.144,5.87E-05,0.84,0.323,0.149,115.301,311200
426,Metal,8,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821
427,Metal,8,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,290587
428,Metal,8,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,422933
429,Metal,8,0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,296200
430,Metal,8,0.404,0.969,8,-2.938,1,0.195,8.51E-05,0.0114,0.268,0.29,173.878,245227
431,Metal,8,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,230127
432,Metal,8,0.148,0.908,9,-7.336,1,0.117,4.66E-06,0.614,0.0723,0.0707,93.888,243360
433,Metal,8,0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,305293
434,Metal,8,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,447440
435,Metal,8,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507
436,Metal,8,0.339,0.991,2,-5.028,1,0.145,0.000249,0.00327,0.261,0.185,106.767,300093
437,Metal,8,0.322,0.932,4,-4.252,0,0.163,8.57E-05,0.817,0.0969,0.376,138.042,244160
438,Metal,8,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,212253
439,Metal,8,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,354774
440,Metal,8,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,313573
441,Metal,8,0.402,0.994,8,-7.338,0,0.0623,3.79E-05,0.0934,0.145,0.247,104.111,199867
442,Metal,8,0.311,0.658,6,-13.529,1,0.0406,0.0706,0.104,0.093,0.353,151.813,314720
443,Metal,8,0.302,0.805,6,-11.395,0,0.0967,0.000849,4.19E-06,0.151,0.578,112.766,275387
444,Metal,8,0.508,0.912,9,-8.049,0,0.0368,7.06E-05,0.403,0.0492,0.682,117.582,252693
445,Metal,8,0.475,0.953,2,-6.95,1,0.147,0.000288,0.00337,0.104,0.224,118.033,199227
446,Metal,8,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587
447,Metal,8,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,277800
448,Metal,8,0.462,0.996,11,-2.973,0,0.231,5.80E-05,0.00377,0.139,0.145,122.072,215600
449,Metal,8,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,260773
450,Metal,8,0.451,0.993,1,-4.143,1,0.185,0.000562,0.00479,0.152,0.14,100.827,254000
451,Pop,9,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
452,Pop,9,0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,217307
453,Pop,9,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,205947
454,Pop,9,0.717,0.73,9,-4.729,0,0.0568,0.383,0,0.398,0.792,102.002,251173
455,Pop,9,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
456,Pop,9,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787
457,Pop,9,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,199440
458,Pop,9,0.694,0.853,7,-3.986,1,0.0934,0.136,0,0.322,0.501,106.098,199773
459,Pop,9,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41E-05,0.189,0.454,122.956,212733
460,Pop,9,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693
461,Pop,9,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,220781
462,Pop,9,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,261154
463,Pop,9,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667
464,Pop,9,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
465,Pop,9,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,247160
466,Pop,9,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973
467,Pop,9,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
468,Pop,9,0.534,0.613,8,-7.41,0,0.0591,0.234,0,0.227,0.528,144.878,194893
469,Pop,9,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993
470,Pop,9,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216409
471,Pop,9,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,225983
472,Pop,9,0.679,0.587,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003,230453
473,Pop,9,0.738,0.794,11,-4.118,0,0.0416,0.101,0,0.0533,0.566,104.014,184134
474,Pop,9,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96E-05,0.14,0.106,117.97,247160
475,Pop,9,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507
476,Pop,9,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827
477,Pop,9,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883
478,Pop,9,0.446,0.8,0,-5.404,1,0.174,0.0814,0,0.199,0.474,189.89,237733
479,Pop,9,0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,288600
480,Pop,9,0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,208733
481,Pop,9,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956,223504
482,Pop,9,0.667,0.83,0,-5.715,1,0.0749,0.0123,0,0.191,0.701,113.03,236002
483,Pop,9,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07,211853
484,Pop,9,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72E-05,0.161,0.536,119.989,219160
485,Pop,9,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,223413
486,Pop,9,0.873,0.495,6,-5.446,1,0.0518,0.199,0,0.0805,0.546,106.033,202062
487,Pop,9,0.735,0.425,0,-6.648,1,0.0466,0.011,0,0.055,0.848,85.894,188174
488,Pop,9,0.743,0.735,8,-5.337,1,0.0382,0.00389,0,0.304,0.631,104.979,189467
489,Pop,9,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,204173
490,Pop,9,0.258,0.437,11,-6.593,0,0.039,0.101,1.27E-06,0.106,0.0967,180.043,239000
491,Pop,9,0.705,0.64,11,-6.928,0,0.225,0.0237,0,0.262,0.887,144.077,203760
492,Pop,9,0.965,0.414,1,-6.408,1,0.0713,0.189,0,0.0767,0.728,121.032,214648
493,Pop,9,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400
494,Pop,9,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11E-06,0.0906,0.187,113.617,269600
495,Pop,9,0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,190428
496,Pop,9,0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227,216391
497,Pop,9,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613
498,Pop,9,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64E-05,0.0813,0.343,139.934,231907
499,Pop,9,0.649,0.798,2,-4.346,1,0.178,0.226,0,0.0711,0.857,177.899,230413
500,Pop,9,0.697,0.506,8,-4.863,1,0.0325,0.0792,0,0.0893,0.516,100.002,211364
501,R&B,10,0.686,0.588,7,-8.343,0,0.0554,0.178,0,0.0954,0.617,94.519,249120
502,R&B,10,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440
503,R&B,10,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160
504,R&B,10,0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,207187
505,R&B,10,0.665,0.696,0,-5.763,1,0.0521,0.337,0,0.106,0.711,90.116,227387
506,R&B,10,0.536,0.612,4,-5.847,1,0.272,0.119,0,0.209,0.57,86.768,229040
507,R&B,10,0.525,0.652,5,-7.042,0,0.28,0.278,0,0.339,0.602,127.673,337640
508,R&B,10,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400
509,R&B,10,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09E-05,0.431,0.599,136.086,296693
510,R&B,10,0.847,0.402,7,-9.952,1,0.0641,0.0118,0,0.283,0.752,99.693,259440
511,R&B,10,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,247840
512,R&B,10,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,245133
513,R&B,10,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97,266840
514,R&B,10,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08E-06,0.263,0.487,97.956,216893
